name,state,lat,lon,population
Bhagwantnagar,Uttar Pradesh,26.22383,80.7575,6596
Tayikkad,Kerala,10.59163,76.06112,6594
Auras,Uttar Pradesh,26.91414,80.50792,6591
Purne,Maharashtra,19.25865,73.0269,6588
Kadiganahalli,Karnataka,13.16875,77.62825,6587
Chengappalli,Tamil Nadu,11.19893,77.42306,6587
Vanganur,Tamil Nadu,13.18285,79.45531,6584
Jafarpur Kalan,Delhi,28.59002,76.92047,6573
Chanari,Bihar,24.9156,83.79684,6569
Corlim,Goa,15.49611,73.93387,6568
S. Rayavaram,Andhra Pradesh,17.4546,82.8062,6568
Shivnandanpur,Chhattisgarh,23.19025,82.95318,6567
Surgana,Maharashtra,20.55956,73.63747,6566
Anjira,Odisha,20.82644,86.03353,6561
Seota,Jharkhand,23.66798,85.52051,6554
Kokernag,Jammu and Kashmir,33.57847,75.3181,6553
Yingkiong,Arunachal Pradesh,28.61037,95.04753,6540
Sater,Madhya Pradesh,22.57049,75.77914,6540
Matarbari,Tripura,23.50675,91.49679,6530
Sarpara,Assam,26.09549,91.51844,6529
Naurhiya,Madhya Pradesh,24.20688,82.56547,6529
Aish Maqam,Jammu and Kashmir,33.86503,75.28369,6519
Ugu,Uttar Pradesh,26.79681,80.32093,6518
Dhorimanna,Rajasthan,25.20374,71.43687,6513
Mitraon,Delhi,28.60623,76.94598,6512
Aquem,Goa,15.25836,73.98567,6511
Khandbara,Maharashtra,21.30608,74.0441,6511
Porkolam,Kerala,10.67679,76.06936,6503
Narharpur,Chhattisgarh,20.44892,81.62004,6500
Sangramnagar,Maharashtra,17.89195,75.00621,6499
Kuwarbav,Maharashtra,16.99448,73.3559,6497
Ambivali T. Tungartan,Maharashtra,18.89775,73.17291,6497
Manwal,Punjab,32.30261,75.6757,6496
Oran,Uttar Pradesh,25.36882,80.7423,6495
Dhali,Tamil Nadu,10.51049,77.18806,6494
Sravana Belgola,Karnataka,12.85737,76.48886,6485
Chadoora,Jammu and Kashmir,33.94539,74.79714,6482
Kumsi,Karnataka,14.05455,75.39992,6468
Jalah,Assam,26.23794,91.71982,6468
Perumbakkam,Tamil Nadu,13.03949,79.81327,6462
Belma,Karnataka,12.81383,74.90542,6452
Tola Mansaraut,Bihar,26.80129,84.53909,6451
Koradacheri,Tamil Nadu,10.77019,79.49158,6450
Mayakonda,Karnataka,14.28894,76.08305,6445
Sanguem,Goa,15.22901,74.15149,6444
Maharajganj,Uttar Pradesh,26.38126,81.27436,6442
Katangi,Maharashtra,21.48482,80.20348,6440
Bhapur,Odisha,20.17419,86.00613,6438
Khairi,Madhya Pradesh,22.5983,80.39243,6438
Silaiman,Tamil Nadu,9.87311,78.19059,6436
Kadakola,Karnataka,12.19181,76.66571,6436
Jam,Telangana,19.19338,78.27949,6426
Saranga,Odisha,20.92552,85.26403,6426
Kilampadi,Tamil Nadu,11.20403,77.84269,6422
Radhakund,Uttar Pradesh,27.52432,77.49101,6420
Agastinuagan,Odisha,19.37003,85.03428,6411
Bighapur Khurd,Uttar Pradesh,26.34734,80.65698,6409
Dari,Jharkhand,23.7219,85.38427,6405
Ram Das,Punjab,31.96739,74.9087,6398
Satrampadu,Andhra Pradesh,16.70591,81.07382,6393
Karmatanr,Jharkhand,23.82258,86.52411,6392
Sini,Jharkhand,22.79325,85.94543,6382
Mahlidih,Jharkhand,23.80814,86.35415,6381
Phariha,Uttar Pradesh,27.32166,78.47267,6380
Salvador do Mundo,Goa,15.53036,73.83629,6373
Pallippadai,Tamil Nadu,11.4096,79.70744,6369
Rathian,Jammu and Kashmir,32.8953,75.13082,6365
Chidiga,Andhra Pradesh,16.96295,82.21243,6365
Kariyannur,Kerala,10.68085,76.16275,6363
Puliyoorsalai,Tamil Nadu,8.41966,77.19716,6361
Khatiguda,Odisha,19.23752,82.78812,6361
Muraidih,Jharkhand,23.80984,86.23871,6360
Bhore,Jammu and Kashmir,32.66678,74.82916,6360
Bali Koria,Assam,26.4393,91.42247,6359
Deokar,Chhattisgarh,21.56667,81.31667,6358
Raghunathpur,Bihar,25.64492,87.91762,6355
Patharia,Chhattisgarh,22.01847,81.83512,6349
Buna Hir,Jammu and Kashmir,34.52428,74.20296,6348
Baral,Rajasthan,25.91847,74.62939,6344
Karugampattur,Tamil Nadu,12.92622,79.10546,6343
Guhala,Rajasthan,27.69079,75.63612,6343
Jainur,Telangana,19.37348,78.90828,6342
Dhanal,Maharashtra,21.15141,79.5424,6339
Asarganj,Bihar,25.15046,86.68639,6327
Koradi,Maharashtra,21.24758,79.10575,6321
Akdoni Khurd,Jharkhand,24.15789,86.27967,6321
Mamnur,Telangana,17.90919,79.59262,6319
Tseminyu,Nagaland,25.92474,94.21615,6315
Chota Haibor,Assam,26.33136,92.69432,6315
Hirapur,Madhya Pradesh,21.84192,80.23997,6315
Silchar Part-X,Assam,24.81725,92.81355,6313
Daryapur Kalan,Delhi,28.81396,77.01112,6310
Parasgaon,Chhattisgarh,19.86224,81.64041,6306
Alevur,Karnataka,13.31007,74.78856,6302
Dumari urf Damodarpur Shahjahan,Bihar,26.10482,85.35775,6301
Sunakhala,Odisha,20.16677,85.33227,6299
Garimellapadu,Telangana,17.53895,80.62246,6296
Hesla,Jharkhand,24.06313,85.87905,6286
Badamba,Odisha,20.41912,85.34463,6284
Ambara,Madhya Pradesh,22.19022,78.67079,6282
Pub - Dhaniram Pather,Assam,26.01377,92.87166,6280
Saligao,Goa,15.55359,73.79036,6280
Magarlor,Chhattisgarh,20.74945,81.85151,6280
Vaddeswaram,Andhra Pradesh,16.44734,80.61273,6275
Jagadapatnam,Tamil Nadu,9.96795,79.19014,6274
Dungamal,Odisha,19.68029,85.18205,6271
Lakhanpur,Chhattisgarh,22.98791,83.03563,6270
Kawlet,Karnataka,14.5223,75.77458,6265
Apra,Punjab,31.08628,75.87907,6258
Parabada,Gujarat,23.59774,72.94901,6255
Bhagal Jagana,Gujarat,24.12607,72.38617,6250
Sivunipalli,Telangana,17.84415,79.38224,6242
Tadikarakonam,Tamil Nadu,8.33016,77.41491,6241
Changlang,Arunachal Pradesh,27.13177,95.73486,6236
Chikjajur,Karnataka,14.1267,76.14081,6236
Kila Ambur,Tamil Nadu,8.76105,77.40095,6233
Tumbe,Karnataka,12.86801,74.98845,6230
Chakkarappalli,Tamil Nadu,10.89963,79.19868,6227
Shankrampet,Telangana,18.04931,77.91418,6227
Loisinga,Odisha,20.86667,83.51667,6220
Kanakpur I,Assam,24.79504,92.80613,6219
Manikkapuram,Tamil Nadu,11.02468,77.27536,6215
Madkai,Goa,15.41416,73.93982,6215
Rampur,Himachal Pradesh,31.44943,77.63087,6206
Gorur,Karnataka,12.82297,76.06463,6192
Tenkanidiyur,Karnataka,13.36907,74.70973,6188
Sanri,Jharkhand,23.68292,85.50577,6186
Sangrampur,Jharkhand,24.6739,87.84676,6184
Mawpat,Meghalaya,25.59902,91.92501,6184
Minakshinayakkanpatti,Tamil Nadu,10.37593,77.95703,6182
Katirail T.E.,Assam,24.9087,92.58028,6182
Vellanikkara,Kerala,10.54746,76.25828,6167
Anantpur,Maharashtra,19.93289,75.01235,6166
Mulanpur,Punjab,30.79997,76.74358,6165
Digvijaygram,Gujarat,22.43185,69.83269,6161
Rahud,Chhattisgarh,21.81261,82.50629,6160
Chikhlakasa,Chhattisgarh,20.59998,81.07781,6160
Mukhiguda,Odisha,19.44019,82.85051,6155
Peralam,Tamil Nadu,10.96285,79.66082,6149
Arumbanur,Tamil Nadu,9.99437,78.19245,6148
Wardhamna,Maharashtra,21.12695,78.95026,6148
Cherlopalle,Andhra Pradesh,13.61366,79.36523,6143
Amboli,Gujarat,21.28851,72.95062,6137
Kirnapur,Madhya Pradesh,21.62592,80.33142,6137
Markkayankottai,Tamil Nadu,9.85262,77.3603,6135
Dehu,Maharashtra,18.71851,73.76635,6133
Singtam,Sikkim,27.23467,88.50168,6133
Londa,Karnataka,15.46907,74.51906,6131
Budhapanka,Odisha,20.85826,85.24196,6129
Forest Village Lakhipathar,Assam,27.45334,95.58126,6129
Nagrota,Himachal Pradesh,32.0571,76.09139,6125
Tar,Bihar,25.3959,84.34328,6123
Tada Khandrika,Andhra Pradesh,13.58855,80.03368,6123
Minalur,Kerala,10.62495,76.22147,6120
Ponnampet,Karnataka,12.14473,75.94514,6117
Sirukalathur,Tamil Nadu,12.9823,80.05492,6117
Heingang,Manipur,24.85677,93.94679,6115
Gandipuram,Tamil Nadu,8.17963,77.44491,6106
Dungarpur,Gujarat,21.28777,71.7556,6105
Kishanpur,Uttar Pradesh,25.64232,81.0227,6104
Chhura,Chhattisgarh,20.81123,82.20905,6095
Varphalia,Maharashtra,21.82769,74.21914,6093
Hajipur,Punjab,31.97714,75.75438,6091
Uttar Athiabari,Assam,26.52327,90.96194,6091
Peruvila,Tamil Nadu,8.18549,77.39612,6090
Topchanchi,Jharkhand,23.90381,86.19792,6082
Vellanur,Tamil Nadu,13.15804,80.10634,6078
Vijayanagar,Gujarat,23.9975,73.28553,6078
Pathar,Odisha,19.64213,85.16736,6072
Tola Chain,Bihar,24.74082,86.40653,6072
Hirapur Hamesha,Maharashtra,21.55546,79.78581,6069
Jhompra,Odisha,21.82547,85.56839,6064
Patrapur,Andhra Pradesh,19.13198,84.57036,6059
Nua,Rajasthan,28.04388,75.27189,6049
Wadrupnagar,Chhattisgarh,23.76644,83.20644,6048
Sivar,Maharashtra,20.69169,77.05102,6047
Daundi Lohara,Chhattisgarh,20.79115,81.05561,6045
Palle,Goa,15.46667,74.08333,6043
Mayar,Haryana,29.10465,75.86388,6039
Nanhera,Haryana,30.3192,76.84798,6035
Virapandiyanpattanam,Tamil Nadu,8.51899,78.11832,6015
Beliator,West Bengal,23.32052,87.22081,6014
Khori Kalan,Haryana,28.21515,76.88147,6007
Ghatal Mahaniawas,Haryana,28.22119,76.84055,6005
Naryanpur,Assam,26.9501,93.85766,6001
Mota Natava,Gujarat,23.1744,74.04461,6001
Artist Village,Maharashtra,19.03227,73.04276,6000
Kovalam,Kerala,8.36667,76.99667,6000
Bar,Gujarat,23.16276,73.4227,6000
Masratu,Jharkhand,23.98251,85.32384,5996
Nelluvayi,Kerala,10.68069,76.18203,5994
Meghahatuburu,Jharkhand,22.07238,85.26918,5992
Vikramgad,Maharashtra,19.79716,73.09485,5991
Sarkar Periyapalaiyam,Tamil Nadu,11.13149,77.40449,5986
Terku Kallikulam,Tamil Nadu,8.35282,77.6637,5980
Shirgaon,Maharashtra,19.69589,72.71527,5971
Narasingam,Tamil Nadu,9.9658,78.18331,5971
Godiputamatiapara,Odisha,20.1392,85.70286,5967
Mirpur,Punjab,30.6119,76.85331,5967
Dhin,Punjab,31.2659,75.60921,5961
Kanapaka,Andhra Pradesh,18.11457,83.37431,5960
Dhodra Mohar,Madhya Pradesh,22.27372,77.88552,5956
Rampura,Haryana,28.19026,76.6015,5954
Dighawani,Madhya Pradesh,22.20606,78.81348,5953
Sairang,Mizoram,23.81034,92.65226,5950
Poladpur,Maharashtra,17.98424,73.46443,5944
Dappar,Punjab,30.52066,76.81607,5936
Bay,Rajasthan,27.31394,75.29594,5936
Raighar,Chhattisgarh,19.88779,82.07177,5936
Chittanda,Kerala,10.67709,76.21052,5936
Lau,Bihar,24.94642,84.87562,5933
Fatehpur Chaurasi,Uttar Pradesh,26.78925,80.26547,5931
Niz - Mankata,Assam,27.46417,94.9213,5924
Chintalavalasa,Andhra Pradesh,18.06701,83.40907,5921
Nuahata,Odisha,20.83586,85.23411,5920
Nattarasankottai,Tamil Nadu,9.86905,78.55305,5920
Bela,Maharashtra,21.15572,79.61774,5914
Chelur,Karnataka,13.70762,78.09921,5911
Nagrota Bagwan,Himachal Pradesh,32.10721,76.37657,5900
Beswan,Uttar Pradesh,27.63792,77.88019,5897
Sattiyavijayanagaram,Tamil Nadu,12.67588,79.31808,5894
Durena,Chhattisgarh,22.38171,82.5863,5892
Mathadahatti,Karnataka,14.23932,76.37932,5884
Phulwartanr,Jharkhand,23.77303,86.23207,5884
Rhenok,Sikkim,27.17821,88.64675,5883
Ghanteshvar,Gujarat,22.33637,70.75301,5874
Bangaon,Assam,26.41667,91.33333,5873
Amardad,Gujarat,21.69713,69.72057,5872
Karma Tanr,Jharkhand,23.9186,86.71828,5868
Bikkatti,Tamil Nadu,11.27721,76.62568,5864
Onda,Goa,15.55635,74.05848,5863
Arsodiya,Gujarat,23.24898,72.52122,5859
Tola Pairamatihana,Bihar,24.67593,86.34738,5858
Bondantila,Karnataka,12.90357,74.92532,5858
Dasinayakkanpatti,Tamil Nadu,11.60891,78.1438,5857
Sajipanadu,Karnataka,12.85398,74.99572,5847
Akathiyur,Kerala,10.68088,76.09419,5847
Sarna,Punjab,32.26306,75.58308,5847
Miao,Arunachal Pradesh,27.49335,96.18118,5841
Hosanagara,Karnataka,13.91387,75.06503,5839
Pilerne,Goa,15.53353,73.79533,5827
Mohanpur,Bihar,26.6053,85.51795,5815
Orla,Jharkhand,23.72261,85.48862,5809
Peranamallur,Tamil Nadu,12.57052,79.43332,5801
Morattuppalaiyam,Tamil Nadu,11.16063,77.40913,5798
Bangramanjeshvara,Kerala,12.70894,74.8947,5791
